Column1,Column2
ECG,PCG
-1.99665177422503,31.5148700092905
-2.12230873893182,21.0521724542596
-2.23162099239999,4.63674330283357
-4.33019834216839,30.2084436215973
-5.42864092620848,14.9160295634665
-6.52667259715517,4.94866201018158
-6.62413463076348,-17.1008604101844
-6.72090416060026,-108.187464354078
-7.81687214720385,-233.565415787643
-7.90716448326551,-88.2202444858522
-3.98846806161668,-49.9938366858623
-2.06144838400111,-29.8328031175188
-4.12844980222311,11.369374995571
-5.18778662027354,-3.43677512497379
0.761915838397721,-7.2493939283122
6.72170839298446,-8.98763611690629
6.69231209939242,10.3553853734593
5.67296334031837,-21.2119493641785
6.66246085102872,-25.7867925357386
6.65983749030064,-38.3261219063188
5.66486094481628,-8.61747902040952
6.67682928791446,-51.8948226401735
6.69567184896161,-21.1554988152566
4.7208384721304,-104.391421830811
2.75140668827135,-34.6337249220924
4.78615290680358,-38.8710054353523
6.82575134811175,8.90637551283726
3.87034479776491,26.7073055966521
-0.0823895078669654,17.5597062087782
1.96550378980153,11.4203057540617
4.01448117174188,54.2374563080102
3.0641848863284,36.0312348451153
1.11319757944213,8.79133257163994
1.16058491348731,11.5115146213393
1.20583785791115,-75.8194901165152
-0.750858997608837,-0.221353400274893
1.29034975338718,20.3515518963704
2.33025548700307,-36.0431448819018
0.368961921826987,-226.486243822817
-1.59373095436983,-53.0762865629022
2.44171695053798,21.269233151208
6.47626716731044,-2.40095218753595
3.51105463359403,11.8947398090022
0.545527422568324,33.1658759275015
3.57919142874469,37.4194480115839
7.61260683285154,27.6553627163248
6.64652492579677,28.8692015436754
4.68065798792505,37.06081610824
6.71474430882885,40.2459729399088
5.74924350481041,-10.5770860570174
4.78412311620863,10.5886659550433
-0.180418881088773,-63.2475489756398
-19.1455173904652,9.88946351710001
-41.1152469231217,-92.9794337608564
-40.0931555541607,-108.88397262015
-15.0779264210992,-46.8250955122712
7.93514818388635,-9.785415226228
15.9502402441906,-41.7578809218448
15.970085675986,32.2573230710477
13.9953373130417,72.2911728480485
10.0228324009807,68.8045259435021
6.05341923458202,48.3664640244951
4.08565714288672,36.966992435935
4.11869347976291,18.6319378037606
3.15263786835553,-90.6925685522601
2.18719988301264,10.9321068143436
2.22208266072693,-20.4273909293497
2.2569816988806,30.2167211617798
-2.70821808364005,-54.0819635934549
-6.67518288013169,37.6635031043006
-3.64458865229171,57.4567303341901
-0.612549739161272,5.31493489238164
-5.57384997785666,80.2142366891767
-9.52999015133945,64.2018437296611
-6.48763618031779,-16.7205755895993
-3.45168830758508,-39.6129993699415
-4.42342060004987,-44.4906987361555
-5.40272442614709,17.6210583980919
-4.38946456744618,-38.225799914886
-5.38270019808972,-326.065705595525
-6.38164000414392,-33.0505507669259
-6.38604771131155,-84.0320519348788
-6.39586969513956,-69.0260365225549
-7.41064813878324,-112.025006489741
-7.42951930441354,-59.0359032263405
-7.45160800533665,-82.0542837233079
-6.47738812125941,-53.0768151704488
-4.50732776600842,-89.0815590548355
-3.53976676943624,-31.0898947953647
-2.57285690500562,55.9001230822723
0.393511733994207,66.9440315268766
3.35984545419071,72.0598818660419
4.32761571668042,62.2568397642426
6.29789633383135,94.5501799918493
6.27155989025997,56.9374050066017
5.24889658286654,44.4665554179192
5.23038951740287,-61.904574890561
6.21574909298109,64.7393224383086
5.20566983410976,116.466002863017
5.20164758367784,114.360159134618
6.20500503020914,78.3956883255814
6.21434366031815,105.527051058052
5.22805367250907,100.770909157651
4.24683973839514,108.116155734178
